SetID_Clean,SetID_Klicky,Nom du Set,Annee_Debut,Annee_Fin,Image_URL,Lien_Fiche,Version
5452,5452,Power Rockete (n/a > 2014),,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5452-100x65.jpg,https://www.klickypedia.com/sets/5452-power-rockete/,Version Unique
5453,5453,Turbo Glider (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5453-100x65.jpg,https://www.klickypedia.com/sets/5453-turbo-wurfgleiter/,Version Unique
5454,5454,Parachutist Greg (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/setsimages/5454-100x65.jpg,https://www.klickypedia.com/sets/5454-fallschirmspringer-2/,Version Unique
5455,5455,Parachutist Rick (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5455-100x65.jpg,https://www.klickypedia.com/sets/5455-fallschirmspringer-rick/,Version Unique
5456,5456,40th Anniversary Princess Island and Romantic Gondola (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5456-100x65.jpg,https://www.klickypedia.com/sets/5456-jubilaums-kompaktset-prinzessinneninsel-romantische-gondel/,Version Unique
5457,5457,40th Anniversary Pony Pasture Compact Set + Pony Wagon (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5457-100x65.jpg,https://www.klickypedia.com/sets/5457-jubilaums-kompaktset-ponykoppel-ponywagen/,Version Unique
5458,5458,Figures Series 6 - Boys (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2014/07/serie6chicos-5458-100x65.jpg,https://www.klickypedia.com/sets/5458-playmobil-figures-boys-serie-6/,V1
5458,5458v7,Pirate (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/playmobil-5458-figura-serie-6-pirata-7-barba-negra-retromex-15956-MLM20112037070_062014-O-100x65.jpg,https://www.klickypedia.com/sets/5458v7-pirate/,V2
5458,5458v3,Braveheart (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs31-100x65.jpg,https://www.klickypedia.com/sets/5458v3-highlander/,V3
5458,5458v2,Cowboy (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs21-100x65.jpg,https://www.klickypedia.com/sets/5458v2-cowboy/,V4
5458,5458v4,Life guard (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs41-100x65.jpg,https://www.klickypedia.com/sets/5458v4-life-guard/,V5
5458,5458v6,Simbad (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs62-100x65.jpg,https://www.klickypedia.com/sets/5458v6-simbad/,V6
5458,5458v8,Alien (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs82-100x65.jpg,https://www.klickypedia.com/sets/5458v8-alien/,V7
5458,5458v9,Judoka (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs91-100x65.jpg,https://www.klickypedia.com/sets/5458v9-judoka/,V8
5458,5458v10,Worker (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs101-100x65.jpg,https://www.klickypedia.com/sets/5458v10-worker/,V9
5458,5458v12,Man in pyjamas (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs121-100x65.jpg,https://www.klickypedia.com/sets/5458v12-man-in-pajamas/,V10
5459,5459v1,Sun Queen (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen14-100x65.jpg,https://www.klickypedia.com/sets/5459v1-fairy-queen/,V1
5459,5459v2,Policewoman (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen22-100x65.jpg,https://www.klickypedia.com/sets/5459v2-policewoman/,V2
5459,5459v3,Explorer (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen32-100x65.jpg,https://www.klickypedia.com/sets/5459v3-explorer/,V3
5459,5459v4,Pink Princess (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen42-100x65.jpg,https://www.klickypedia.com/sets/5459v4-pink-princess/,V4
5459,5459v5,Persian woman (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen52-100x65.jpg,https://www.klickypedia.com/sets/5459v5-persian-woman/,V5
5459,5459v6,Mountaineering (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen62-100x65.jpg,https://www.klickypedia.com/sets/5459v6-mountaineering/,V6
5459,5459v7,Gymnast (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen72-100x65.jpg,https://www.klickypedia.com/sets/5459v7-gymnast/,V7
5459,5459v8,Yellow fairy (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen81-100x65.jpg,https://www.klickypedia.com/sets/5459v8-yellow-fairy/,V8
5459,5459v9,Princess with a rod (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen92-100x65.jpg,https://www.klickypedia.com/sets/5459v9-princess-with-a-rod/,V9
5459,5459v11,Maleficent (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen112-100x65.jpg,https://www.klickypedia.com/sets/5459v11-maleficent/,V10
5459,5459v12,Smart lady (2014 > 2015),2014,2015,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen123-100x65.jpg,https://www.klickypedia.com/sets/5459-smart-lady/,V11
5459,5459,Figures Series 6 - Girls (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2014/07/serie6chicas-5459-100x65.jpg,https://www.klickypedia.com/sets/5459-playmobil-figures-girls-serie-6/,V12
5460,5460,Figures Series 5 - Boys (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/2014/11/54601-100x65.jpg,https://www.klickypedia.com/sets/5460-playmobil-figuras-boys-serie-5/,V1
5460,5460v1,Mongol - Golden Horde (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs1-100x65.jpg,https://www.klickypedia.com/sets/5460v1-samurai/,V2
5460,5460v2,Ninja (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs81-100x65.jpg,https://www.klickypedia.com/sets/5460v2-ninja/,V3
5460,5460v3,Miner (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs5-100x65.jpg,https://www.klickypedia.com/sets/5460v3-mine-worker/,V4
5460,5460v5,Riot police (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs7-100x65.jpg,https://www.klickypedia.com/sets/5460v5-riot-police/,V5
5460,5460v6,Outlaw (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs2-100x65.jpg,https://www.klickypedia.com/sets/5460v6-justiciero/,V6
5460,5460v7,Viking (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs4-100x65.jpg,https://www.klickypedia.com/sets/5460v7-viking/,V7
5460,5460v8,Superhero (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs6-100x65.jpg,https://www.klickypedia.com/sets/5460v8-superheroe/,V8
5460,5460v9,Astronaut (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs12-100x65.jpg,https://www.klickypedia.com/sets/5460v9-astronaut/,V9
5460,5460v11,Tron (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs3-100x65.jpg,https://www.klickypedia.com/sets/5460v11-tron/,V10
5460,5460v12,Snowboarder (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs11-100x65.jpg,https://www.klickypedia.com/sets/5460v12-snowboarder/,V11
5460,5460v4,Plumber (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs9-100x65.jpg,https://www.klickypedia.com/sets/5460v4-plumber/,V12
5460,5460v10,Knight (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2015/03/jungs10-100x65.jpg,https://www.klickypedia.com/sets/5460v10-knight/,V13
5461,5461v1,Princess with veil (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen1-100x65.jpg,https://www.klickypedia.com/sets/5461v1-princess-with-veil/,V1
5461,5461v2,Indian woman with doll (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen2-100x65.jpg,https://www.klickypedia.com/sets/5461v2-indian-girl-with-doll/,V2
5461,5461v3,Indian with Fruit Bowl (2013 > 2013),2013,2013,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen3-100x65.jpg,https://www.klickypedia.com/sets/5461v3-indian-with-fruit-bowl/,V3
5461,5461v4,Elven archer (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen12-100x65.jpg,https://www.klickypedia.com/sets/5461v4-elven-archer/,V4
5461,5461v5,Yellow tennis player (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen5-100x65.jpg,https://www.klickypedia.com/sets/5461v5-yellow-tennis-player/,V5
5461,5461v6,Violinist (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen6-100x65.jpg,https://www.klickypedia.com/sets/5461v6-violinist/,V6
5461,5461v7,Skater (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen7-100x65.jpg,https://www.klickypedia.com/sets/5461v7-skater/,V7
5461,5461v8,Pink damsel (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen4-100x65.jpg,https://www.klickypedia.com/sets/5461v8-pink-damsel/,V8
5461,5461v9,Teenager with mp3 (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen8-100x65.jpg,https://www.klickypedia.com/sets/5461v9-teenager-with-mp3/,V9
5461,5461v10,Blue Mermaid (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen9-100x65.jpg,https://www.klickypedia.com/sets/5461v10-blue-mermaid/,V10
5461,5461v11,Hairdresser (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen10-100x65.jpg,https://www.klickypedia.com/sets/5461v11-hairdresser/,V11
5461,5461v12,Yellow fairy (2013 > 2014),2013,2014,https://www.klickypedia.com/wp-content/uploads/2015/03/maedchen11-100x65.jpg,https://www.klickypedia.com/sets/5461v12-yellow-fairy/,V12
5461,5461,Figures Series 5 - Girls (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/2014/11/54611-100x65.jpg,https://www.klickypedia.com/sets/5461-playmobil-figuras-girls-serie-5/,V13
5462,5462,Stone Dragon with Warrior (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5462-100x65.jpg,https://www.klickypedia.com/sets/5462-rock-dragon-mit-kampfer/,Version Unique
5463,5463,Fire Dragon with Warrior (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5463-100x65.jpg,https://www.klickypedia.com/sets/5463-fire-dragon-mit-kampfer/,Version Unique
5464,5464,Ice Dragon with Warrior (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5464-100x65.jpg,https://www.klickypedia.com/sets/5464-ice-dragon-mit-kampfer/,Version Unique
5465,5465,Lightning Dragon with Warrior (2014 > 2014),2014,2014,https://www.klickypedia.com/wp-content/uploads/setsimages/5465-100x65.jpg,https://www.klickypedia.com/sets/5465-storm-dragon-mit-kampfer/,Version Unique
5466,5466,Large construction crane with IR remote control (2013 > 2016),2013,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5466-100x65.jpg,https://www.klickypedia.com/sets/5466-gro%c3%9fer-baukran-mit-ir-fernsteuerung/,Version Unique
5467,5467,Abnormal load (2013 > 2016),2013,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5467-100x65.jpg,https://www.klickypedia.com/sets/5467-schwertransporter/,Version Unique
5468,5468,Industrial Dump Truck (2013 > 2016),2013,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5468-100x65.jpg,https://www.klickypedia.com/sets/5468-riesen-dumper/,Version Unique
5469,5469,Large Front Loader (2013 > 2016),2013,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5469-100x65.jpg,https://www.klickypedia.com/sets/5469-radlader/,Version Unique
5470,5470,Site Supervisor`s Vehicle (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5470-100x65.jpg,https://www.klickypedia.com/sets/5470-site-supervisors-vehicle/,Version Unique
5471,5471,Compact Excavator (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5471-100x65.jpg,https://www.klickypedia.com/sets/5471-compact-excavator/,Version Unique
5472,5472,Construction Worker with Jack Hammer (2013 > 2016),2013,2016,https://www.klickypedia.com/wp-content/uploads/setsimages/5472-100x65.jpg,https://www.klickypedia.com/sets/5472-bauarbeiter-mit-presslufthammer/,Version Unique
5473,5473,Surveyor (2013 > 2015),2013,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5473-100x65.jpg,https://www.klickypedia.com/sets/5473-surveyor/,Version Unique
5474,5474,Unicorn Jewel Castle (n/a > 2015),,2015,https://www.klickypedia.com/wp-content/uploads/setsimages/5474-100x65.jpg,https://www.klickypedia.com/sets/5474-kristallschloss/,Version Unique
5475,5475,Magic Crystal Lake (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/setsimages/5475-100x65.jpg,https://www.klickypedia.com/sets/5475-verzauberter-kristallsee/,Version Unique
5476,5476,Prinzessin im Schwanenboot (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5476-100x65.jpg,https://www.klickypedia.com/sets/5476-prinzessin-im-schwanenboot/,Version Unique
5477,5477,Goldener Ritter Christopher (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5477-100x65.jpg,https://www.klickypedia.com/sets/5477-goldener-ritter-christopher/,Version Unique
5478,5478,Königskinder beim Baby-Pegasus (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/setsimages/5478-100x65.jpg,https://www.klickypedia.com/sets/5478-konigskinder-beim-baby-pegasus/,Version Unique
5479,5479,Great Asian Castle (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5479-100x65.jpg,https://www.klickypedia.com/sets/5479-great-asian-castle/,Version Unique
5480,5480,Secret Dragon Fort (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/setsimages/5480-100x65.jpg,https://www.klickypedia.com/sets/5480-geheime-drachenfestung/,V1
5480,30005480,Sheriff with bag of gold (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/2019/02/DSC01264-100x65.jpg,https://www.klickypedia.com/sets/0000-sheriff-3/,V2
5481,5481,Dragon Battleship (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/setsimages/5481-100x65.jpg,https://www.klickypedia.com/sets/5481-drachen-kampfschiff/,Version Unique
5482,5482,Giant Battle Dragon with LED Fire (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/setsimages/5482-100x65.jpg,https://www.klickypedia.com/sets/5482-riesen-kampfdrache-mit-feuer-leds/,Version Unique
5483,5483,Fire dragon (n/a > n/a),,,https://www.klickypedia.com/wp-content/uploads/setsimages/5483-100x65.jpg,https://www.klickypedia.com/sets/5483-flammendrache/,Version Unique
5484,5484,Shield Dragon (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5484-100x65.jpg,https://www.klickypedia.com/sets/5484-panzerdrache/,Version Unique
5485,5485,Furnished Shopping Mall (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5485-100x65.jpg,https://www.klickypedia.com/sets/5485-furnished-shopping-mall/,Version Unique
5486,5486,Fashion Boutique (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5486-100x65.jpg,https://www.klickypedia.com/sets/5486-modeboutique/,Version Unique
5487,5487,Beauty Salon (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5487-100x65.jpg,https://www.klickypedia.com/sets/5487-beauty-salon/,Version Unique
5488,5488,Toy Shop (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5488-100x65.jpg,https://www.klickypedia.com/sets/5488-spielzeugshop/,Version Unique
5489,5489,Decorator with LED Pedestal (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5489-100x65.jpg,https://www.klickypedia.com/sets/5489-dekorateurin-mit-led-podest/,Version Unique
5490,5490,Woman with Dogs (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5490-100x65.jpg,https://www.klickypedia.com/sets/5490-frau-mit-hundchen/,Version Unique
5491,5491,Mother with Infant Stroller (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5491-100x65.jpg,https://www.klickypedia.com/sets/5491-mother-with-infant-stroller/,Version Unique
5492,5492,Unicorn Fairyland (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5492-100x65.jpg,https://www.klickypedia.com/sets/5492-adventskalender-einhorngeburtstag-im-feenland/,Version Unique
5493,5493,"Adventskalender ""Kampf um den Drachenschatz"" (2013 > n/a)",2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5493-100x65.jpg,https://www.klickypedia.com/sets/5493-adventskalender-kampf-um-den-drachenschatz/,Version Unique
5494,5494,Advent Calendar Santa's Workshop (2013 > n/a),2013,,https://www.klickypedia.com/wp-content/uploads/setsimages/5494-100x65.jpg,https://www.klickypedia.com/sets/5494-adventskalender-weihnachtsmann-beim-geschenke-packkeen/,Version Unique
5495,5495,Advent Calendar firestation with alarm (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5495-100x65.jpg,https://www.klickypedia.com/sets/5495-adventskalender-feuerwehreinsatz-mit-kartenspiel/,Version Unique
5496,5496,Advent Calendar Christmas Eve with illuminated tree (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/setsimages/5496-100x65.jpg,https://www.klickypedia.com/sets/5496-advent-calendar-christmas-eve-with-illuminated-tree/,Version Unique
5498,5498-ger,TÜV SÜD Engineer (2016 > n/a),2016,,https://www.klickypedia.com/wp-content/uploads/2021/05/TÜV-5-100x65.jpg,https://www.klickypedia.com/sets/5498-ger-industrial-auditor/,Version Unique
5499,5499,Shopping Center (2014 > n/a),2014,,https://www.klickypedia.com/wp-content/uploads/2015/01/pTRUIB1-7262320_alternate1_dt-100x65.jpg,https://www.klickypedia.com/sets/5499-shopping-center/,Version Unique
